mz	mostAbundantMz	charge	rtStart	rtApex	rtEnd	fwhm	nIsotopes	nScans	averagineCorr	mass	massCalib	intensityApex	intensitySum
704.3100074550275	704.3100074550275	2	25.0104033333335	25.02450671140355	25.0885425	-0.17675489330494543	2	6	0.9391625228299464	1406.6053662201182	1406.604607662756	17143.999877929688	137285.45825195312
785.4186452565016	785.4186452565016	1	24.876266666667	24.941600219700153	25.127695	0.1446542114313516	2	22	0.9936057230384732	784.4117118936537	784.4118238909998	201054.21026611328	3773057.3126220703
492.2081556812847	492.2081556812847	2	24.905151666666498	25.058989686959812	25.422186666666498	0.1347227599721279	4	50	0.9926810175140192	982.4020130080171	982.4023048636733	1111952.6020507812	2.7584346688842773E7
499.70140298261276	499.70140298261276	2	24.991239999999998	25.073856145967703	25.176763333333497	0.10180023607836475	2	18	0.6754179885920171	997.392188050304	997.391921541149	63359.094299316406	778682.2943115234
631.7695845263158	631.7695845263158	2	24.9526766666665	25.0093763982678	25.1571766666665	0.16826098273669032	2	17	0.9701250936061736	1261.5245277054735	1261.5241223049727	25230.723266601562	611692.5021972656
717.4080732955027	717.4080732955027	1	24.895578333333	25.00075560766171	25.224773333333502	0.20481233746883376	2	32	0.9526764897272526	716.4008764657221	716.4009841631505	98721.89233398438	2019206.1485595703
777.3740147003612	777.3740147003612	1	25.05897	25.09192484662205	25.243728333333	0.33973824720972345	2	16	0.9777189168655821	776.3659554598453	776.3658804065108	68364.53063964844	763570.5706787109
896.3837966170441	896.3837966170441	1	25.049179166667	25.077345010933524	25.1082633333335	2.2518538139612474	2	5	0.9633684330211476	895.3771582608136	895.3766685405502	8274.289489746094	94565.12585449219
493.2525055035044	493.2525055035044	2	24.895578333333	24.932830746698798	25.1571766666665	0.16885503639751676	2	27	0.9837164499122658	984.4903546979098	984.4902437836777	93382.46557617188	2030076.3380126953
583.2960086307688	583.2960086307688	2	25.05897	25.088507352880928	25.117981666667	-0.14553353381296574	2	4	0.9979462600180002	1164.5809522962707	1164.5803402175763	28716.657836914062	171735.2109375
645.3580746997039	645.3580746997039	1	24.37072	24.821749532859112	25.543645833333002	0.3831429058153297	3	118	0.9869307785927578	644.3508076347298	644.3513529568954	1329148.0867919922	7.223263418286133E7
699.3822548615996	699.3822548615996	1	24.886000000000003	24.951678821517344	25.176763333333497	0.13358915150438477	2	22	0.9942774582782514	698.3746411881406	698.3748561963307	278604.3508300781	4486344.282958984
469.2604692883738	469.2604692883738	2	24.886000000000003	25.063432104577814	25.31878	0.198859720639053	3	44	0.9931598006296941	936.5063514987967	936.5064276872885	186936.0630493164	6118576.481811523
468.2522881231584	468.2522881231584	2	24.876266666667	24.999881451803915	25.281395833333	0.1915192929563858	2	41	0.9987246335626958	934.4901801718383	934.49031908618	327994.4827270508	9335378.80456543
467.2444073974443	467.2444073974443	2	24.876266666667	25.005469364317264	25.224773333333502	0.18237168912713742	2	33	0.9881475960354404	932.4748237708137	932.4747951117762	106953.22619628906	2951936.982788086
501.25059850789887	501.25059850789887	2	25.0688525	25.098780344665617	25.1571766666665	0.06432065288111488	2	7	0.9903765998315657	1000.487900024492	1000.4873681518447	20770.97637939453	145035.94653320312
694.3788078212202	694.3788078212202	1	24.924307499999998	25.028998265624647	25.147275	0.12466257890748622	2	22	0.994581607365872	693.3716452984403	693.3718064107595	160911.49884033203	2612544.6392822266
735.2364379791248	735.2364379791248	1	25.000777499999998	25.108462528146255	25.176763333333497	-0.002442380595944371	2	12	0.9962349307277163	734.2289180882564	734.2289074682678	96508.97253417969	856568.3631591797
456.2382519374794	456.2382519374794	2	25.03941	25.121514605097044	25.215254166667002	0.12262609802666802	3	14	0.9758568450222164	910.4634980394004	910.463193190781	23304.60662841797	390436.06787109375
486.2178821275589	486.2178821275589	1	24.981685	25.02562438344736	25.1670233333335	0.08480561012440901	2	19	0.9999851902620218	485.2097395165484	485.2097736289997	54023.425720214844	801391.771484375
575.304351540945	575.304351540945	2	25.0297241666665	25.04874044614784	25.147275	-0.29984573282012406	2	10	0.9502766887293659	1148.5931099008258	1148.592805934786	117929.20556640625	907367.7736816406
605.3788126966637	605.3788126966637	1	24.827310833333	25.006109290474328	25.281395833333	0.15400771349862552	2	47	0.9759862405261146	604.371543192172	604.3719559493867	834035.9453125	1.6191707085205078E7
706.3101264602246	706.3101264602246	1	25.049179166667	25.099672091584676	25.176763333333497	0.094160599169129	2	13	0.9639026675239492	705.3028132700953	705.3027497519981	41061.503173828125	384064.8621826172
940.4362736458896	940.4362736458896	1	24.9526766666665	25.07135112787351	25.346867500000002	0.17125266920936255	3	39	0.9911809825822623	939.4289566546521	939.4290790377959	289803.00329589844	8441497.010253906
1015.4304066790899	1015.4304066790899	1	24.886000000000003	25.02354635641688	25.1571766666665	0.20984949196558844	2	27	0.9811706071742826	1014.4231290433158	1014.4230368776282	92654.37396240234	2475905.123779297
781.3524813866723	781.3524813866723	1	24.991239999999998	25.060934963238225	25.215254166667002	0.14636039458367378	2	22	0.9738225880745115	780.3456286833491	780.345607129389	79655.49005126953	1228440.234008789
460.2545814862107	460.2545814862107	2	24.8665575	25.019435282852417	25.422186666666498	0.20419706680677052	3	56	0.9910866223311906	918.4947562510753	918.4950744321164	965068.893737793	3.1103413162597656E7
459.24664733300415	459.24664733300415	2	24.895578333333	25.01832414799703	25.272083333333	0.19757979784063906	2	39	0.993346127782929	916.4796437858654	916.4797216735451	154123.04913330078	5822396.242675781
485.25540562291826	485.25540562291826	2	24.886000000000003	25.020306293681944	25.281395833333	0.20832159162041464	2	41	0.983817653455508	968.4961763229027	968.4961544202185	127351.20916748047	3467643.379638672
484.2459867606745	484.2459867606745	2	24.924307499999998	25.0142509736429	25.1670233333335	0.1859754140159282	2	25	0.9726382609339762	966.4786745215487	966.4785134846629	51923.398986816406	1376392.2280273438
1115.4550979476512	1115.4550979476512	3	25.0885425	25.126688763362377	25.1670233333335	0.0927333974797051	3	7	0.9058215199576691	3342.344296614455	3342.3430715647983	62034.44403076172	427708.11877441406
463.77542808714867	463.77542808714867	2	25.000777499999998	25.158144486228892	25.2907275	0.1664286254399059	2	29	0.9472520617040795	925.5366740046599	925.5366226876423	132426.41815185547	2459783.353149414
403.6943571778838	403.6943571778838	2	25.0297241666665	25.12902880734689	25.215254166667002	0.11549439441865061	2	18	0.973611553512772	805.3744235773638	805.3742847155529	50711.64196777344	598885.9205322266
471.2214763472632	471.2214763472632	2	24.933767500000002	25.070741522284322	25.272083333333	0.1466229745385661	2	34	0.9391919179226528	940.4284714993629	940.4284732135466	188349.60583496094	3732165.4885253906
616.3582940491655	616.3582940491655	1	24.776925	25.005234727367952	25.2907275	0.20011804788255105	3	42	0.9920427710215564	615.3473001966743	615.3478103909682	1315591.1530761719	4.615339316149902E7
619.3685989465334	619.3685989465334	1	24.807428333333	24.994995900323136	25.1864458333335	0.15934847765852922	2	39	0.9955500428582201	618.3614685632577	618.3618277952539	451061.4528808594	9795859.995239258
625.3802433321765	625.3802433321765	1	25.000777499999998	25.11363231713661	25.375284166667	0.10970895755262688	3	39	0.9912178514568144	624.3731704897804	624.3734998571615	442003.20178222656	7456381.6796875
638.3533229853239	638.3533229853239	1	24.776925	24.980923633244988	25.243728333333	0.15750193268063484	2	46	0.9943048848007475	637.346172133574	637.3464981038577	322941.05279541016	7838376.600097656
674.3747254980509	674.3747254980509	1	24.444090833333	25.002289875124518	25.1670233333335	0.2376186540856864	2	72	0.9894471103789622	673.3675159701171	673.3678259625207	232940.8671875	8789565.167602539
736.3943623280439	736.3943623280439	1	24.924307499999998	25.041451241423143	25.3847975	0.14670271984690686	2	44	0.9829513660797367	735.387229951936	735.3874092926532	175561.0849609375	4506076.035522461
806.3827234425041	806.3827234425041	1	25.0200958333335	25.13508092905224	25.224773333333502	0.10387746746255644	2	20	0.9431370830436124	805.3753407004178	805.3752565553565	63102.57873535156	923803.1529541016
901.4930272254402	901.4930272254402	1	24.905151666666498	24.995236376931658	25.176763333333497	0.1563081391852208	2	27	0.9990639905621178	900.4864394516453	900.4863896253036	103208.48461914062	2226553.381958008
385.25645470629274	385.25645470629274	1	24.15321	24.84018866333223	25.1670233333335	0.30210768968681023	2	98	0.9972936983400922	384.24925638541106	384.2485945012965	2242628.0006713867	8.523565607098389E7
474.26813864952237	474.26813864952237	1	24.7668483333335	24.948887256905593	25.1670233333335	0.12209961470747288	3	41	0.9937750667393759	473.2608945425859	473.26114412430604	1393465.9011230469	2.7550252235229492E7
512.2953511466188	512.2953511466188	1	25.0297241666665	25.110550620322666	25.2907275	0.11200060267792722	2	26	0.9764874233719789	511.2880680390973	511.28823096313704	139877.24005126953	1704908.3435058594
704.3834076752815	704.3834076752815	1	24.895578333333	25.014856170924677	25.300061666667	0.20377720611978845	2	36	0.9933915100331787	703.3765437284558	703.3769315851781	998746.2385864258	2.2490663448486328E7
391.22042181454196	391.22042181454196	2	24.971975	25.135247662469396	25.1670233333335	0.5371276859953795	2	20	0.9716793225634592	780.4265363625477	780.4265730768299	101812.70007324219	1979361.730102539
437.22600322174793	437.22600322174793	2	25.049179166667	25.10520641626483	25.1670233333335	0.3250898784759215	2	12	0.9900176094506107	872.4378998208045	872.4378727033491	145967.03253173828	2271845.8006591797
449.2493917750567	449.2493917750567	2	24.8469358333335	25.116136034322764	25.3375341666665	0.19414914979826392	3	47	0.997037909014565	896.4844541082097	896.4846147051392	493046.7506713867	9762699.349609375
501.34100486618837	501.34100486618837	1	25.049179166667	25.12203259403739	25.1670233333335	0.41555407840598946	2	12	0.997885490045512	500.3339183437742	500.3340451661218	114090.65075683594	1479235.6151123047
723.3818280310435	723.3818280310435	1	25.0200958333335	25.078445900101457	25.1960858333335	0.09545596584553095	2	15	0.9999035266105681	722.374805895329	722.374817254318	68055.50170898438	914089.8231201172
733.4096478062456	733.4096478062456	1	24.971975	25.11000716827088	25.1670233333335	-3.4190634475221913	2	19	0.9997205905390756	732.4027406430366	732.4028042469093	131110.76538085938	1603431.0122070312
953.510664007759	953.510664007759	1	24.817330833333	24.94035216094893	25.1670233333335	0.12482625826919147	2	35	0.9966828896363817	952.5029492679574	952.503020240785	281609.38439941406	6162158.151611328
437.70753672689597	437.70753672689597	2	25.0297241666665	25.210656941056197	25.365744166667	0.2033468409456738	2	34	0.9473402097065409	873.4005085229855	873.4004838929715	104049.8974609375	2325683.717895508
438.2086015129167	438.2086015129167	1	25.1670233333335	25.207344284466398	25.2907275	0.06508926669233617	2	12	0.8832741596492737	437.2016968016425	437.2014151403215	39752.442626953125	427790.8624267578
453.29425527913855	453.29425527913855	1	24.876266666667	24.995684498383493	25.2907275	0.2028057452019283	2	41	0.9870900154925224	452.2869277362615	452.2869206796759	186949.51403808594	4313828.638549805
461.7303116654238	461.7303116654238	2	25.0688525	25.114016175188013	25.365744166667	0.12530647434504516	2	26	0.9685508049050295	921.4461332217546	921.4459553504963	61003.35675048828	1007159.9122314453
478.7333973782855	478.7333973782855	2	25.078721666667	25.10717926824255	25.281395833333	0.17676360997415586	2	17	0.9709966037864148	955.452386816024	955.4520889330948	27312.94775390625	528777.5203857422
588.2827630536968	588.2827630536968	1	25.0104033333335	25.1367758572142	25.1670233333335	0.09156327900628014	2	15	0.9796866609135852	587.2744064255455	587.2745377069026	36948.044006347656	740613.9705810547
629.280851570053	629.280851570053	2	25.0200958333335	25.108288474539822	25.176763333333497	0.09055565686972145	2	14	0.9932671107613253	1256.5480560755616	1256.547644111595	47392.78045654297	588459.1359863281
874.4210393300466	874.4210393300466	1	25.1082633333335	25.15254219300476	25.1670233333335	-0.039164058025932036	2	5	0.9999546844986348	873.4142283035579	873.4140042706407	169676.17041015625	542065.2469482422
1017.4362064196744	1017.7726372884249	3	25.0984116666665	25.157520903308892	25.1670233333335	0.004212167912768905	3	6	0.9441776510121094	3049.2947693461233	3049.293470333627	37191.173828125	257121.259765625
1022.7710839781656	1023.1080346152366	3	25.1082633333335	25.155403007823583	25.2056958333335	0.21986014660878794	5	9	0.9509839524288651	3065.3021058617596	3065.3014790619513	55064.83020019531	1063869.38671875
408.7408019040337	408.7408019040337	2	24.886000000000003	24.988131171336182	25.31878	0.20422193830384927	2	45	0.9925151357393902	815.4671372848776	815.4673289582729	325632.5656738281	8692552.693359375
445.71931225032546	445.71931225032546	2	25.000777499999998	25.094138358857712	25.2907275	0.21581048324581786	2	30	0.9478892287176348	889.4240937469942	889.4240384377847	90262.31964111328	2027091.9345703125
566.2952912120717	566.2952912120717	2	24.933767500000002	25.109539345198858	25.4035975	0.12184872003915359	2	49	0.861026356055142	1130.5759867328813	1130.5760805506911	540646.7353515625	8314108.77734375
586.8624641591745	587.0641384024206	5	25.0984116666665	25.186494725456747	25.224773333333502	-0.18193800099363244	4	9	0.9832301523645485	2929.2832419709	2929.282800667754	138501.08349609375	1415702.0848388672
733.3327310187663	733.5789006485921	4	25.0688525	25.16264984186964	25.234239166666498	0.08713388311349846	4	14	0.9828798434225506	2929.286187230896	2929.286215491208	212703.83135986328	3936369.9455566406
567.3048974921957	567.3048974921957	2	24.933767500000002	25.086706868645688	25.31878	0.14799485731202822	3	37	0.9955098833282784	1132.5954971545198	1132.5956955042684	529645.3036499023	1.4972571257080078E7
763.3328087199387	763.5820332409451	4	25.117981666667	25.147196534048177	25.215254166667002	-0.4487010156138922	4	9	0.9905719867643425	3049.300817097866	3049.300108768737	56091.51989746094	884776.7933349609
767.3271328336093	767.5821461451736	4	25.0984116666665	25.163872228321193	25.234239166666498	0.09405194438514997	6	13	0.9631944921812982	3065.293591297534	3065.293524610566	147228.50811767578	3413075.9274902344
771.5785598953021	771.8321847508963	4	25.1082633333335	25.166844263806443	25.215254166667002	-0.03999076290478598	4	7	0.9683958768850108	3082.29592956205	3082.29518016012	54102.049560546875	837553.5666503906
773.8416309127745	774.090172960793	4	25.117981666667	25.162863268877864	25.224773333333502	0.06828024071388583	4	11	0.961360730381583	3091.330128301821	3091.329560477519	79140.6021118164	1228647.2939453125
775.3201331097672	775.5805276415989	4	25.147275	25.157164071746568	25.2056958333335	-0.9343719110630744	5	6	0.9866555820600375	3097.281558772242	3097.2805986137287	32407.911010742188	550277.2280273438
1012.4518992929743	1012.7801468161946	3	25.078721666667	25.171001727728022	25.243728333333	0.06600283607908608	6	17	0.9867547653924633	3034.319237002035	3034.319554644086	344942.6141357422	7544843.308105469
387.6992521591177	387.6992521591177	2	24.991239999999998	25.116610111862027	25.440888333333497	0.11376096472557506	3	46	0.990545847936159	773.3841766239144	773.3844602198857	785540.6963500977	1.429158182409668E7
395.69708289204635	395.69708289204635	2	25.0200958333335	25.132305051907895	25.215254166667002	0.12143368607186034	2	19	0.9932172718397602	789.3797348972503	789.3797007490579	71226.31951904297	1200813.4287109375
446.2523985450846	446.2523985450846	1	24.905151666666498	24.968188530571886	25.253230833333	0.216451601189096	2	36	0.9973603883480066	445.24510017528297	445.2450619463605	231791.48413085938	5702612.669677734
453.7189710694119	453.7189710694119	2	25.0885425	25.114441910465406	25.215254166667002	0.04195879046289974	2	9	0.9895720039325068	905.423629010932	905.4232903957467	31751.593505859375	297840.5925292969
520.3057589450393	520.3057589450393	2	25.0688525	25.170865542323433	25.31878	0.11381975849424464	3	25	0.9912463897984279	1038.5972506850965	1038.597161564775	148070.5780029297	2651836.1318359375
735.347194426747	735.347194426747	1	25.000777499999998	25.186502285781273	25.262708333333002	-0.06046122829753031	2	25	0.9997428582961133	734.3398699040322	734.3400851162118	292869.0656738281	6099795.6708984375
741.0709458054316	741.3246551680076	4	25.117981666667	25.180594012043272	25.215254166667002	0.19147186134168237	4	8	0.9251460297951029	2960.2702150809723	2960.2692956022	40694.87683105469	516899.2775878906
759.584617505064	759.8352156446078	4	25.0688525	25.168457479271545	25.262708333333002	0.0708336527780915	6	18	0.9920604878527982	3034.3084809459833	3034.3092003368547	779442.4331665039	1.7558200396118164E7
824.3946219492641	824.3946219492641	1	25.0200958333335	25.12521376892513	25.224773333333502	0.11293935293695156	2	21	0.9796598164221164	823.387167762663	823.3871550566045	119190.34368896484	1861120.091796875
352.1804527426969	352.1804527426969	2	25.000777499999998	25.11478780483287	25.253230833333	0.13770058610165847	2	24	0.9905988504638483	702.3466242043987	702.3467686080709	170261.3289794922	2447320.343383789
435.7666801525943	435.7666801525943	2	25.1670233333335	25.209396714742503	25.281395833333	0.19746296392697715	2	12	0.9525532471455131	869.5185029077712	869.518267592628	49708.17529296875	485276.39587402344
452.25699932358054	452.25699932358054	2	24.8567775	25.018300599638128	25.478180000000002	0.19589903095636885	3	65	0.9961357926337725	902.4997150650669	902.5000833451143	1308988.291809082	4.318265543469238E7
451.2494988105653	451.2494988105653	2	24.886000000000003	24.993582685344688	25.3562558333335	0.2081019604583858	2	47	0.999854440163986	900.4848861578757	900.4851112417005	426682.1873779297	1.561219939050293E7
659.4108861065547	659.4108861065547	1	24.924307499999998	25.08480103639742	25.300061666667	0.13590879189733585	2	39	0.9950233649670549	658.4040800628933	658.4044087584019	489102.4377441406	9372680.368896484
790.3853731223116	790.3853731223116	1	25.0297241666665	25.123695378635453	25.272083333333	0.22162893588111743	2	25	0.9737580792140252	789.378638884125	789.3786923876562	121228.1216430664	2438448.732788086
607.8696437693038	608.0694188457894	5	25.0885425	25.15920178377893	25.234239166666498	0.09076573071502736	4	14	0.9961250005548088	3034.3085678729763	3034.308383219241	146094.98010253906	2624282.600708008
762.4908350478229	762.4908350478229	1	24.971975	25.073531111365895	25.224773333333502	0.12498320620974823	2	25	0.9886955087900582	761.4834492215064	761.483550846265	166362.23016357422	2891674.5153808594
774.3922478853311	774.3922478853311	1	24.981685	25.112793439835105	25.5624341666665	0.1130674044782971	3	61	0.9968282005192313	773.38515741186	773.3855472528401	1710629.7634277344	3.433173846789551E7
903.5092086727607	903.5092086727607	1	24.886000000000003	25.0249370383296	25.3281425	0.19198959094493873	2	44	0.9954771235109999	902.5019696715503	902.5020768964208	240144.5009765625	6821820.139770508
953.5103306577649	953.5103306577649	1	25.1670233333335	25.176536447148237	25.31878	0.009293481188056063	2	15	0.9688279295050429	952.5040018509067	952.5037521944444	70921.7568359375	719628.8406982422
828.4641717185035	828.4641717185035	1	25.000777499999998	25.025944048602536	25.365744166667	0.32144649455776886	2	36	0.9914793775972726	827.4568716359317	827.4570526788106	290762.6450805664	8530013.801147461
619.8175529773804	619.8175529773804	1	25.127695	25.19770247163416	25.281395833333	0.09859754657244935	2	15	0.986345525160744	618.810333537432	618.8104127180916	57356.33972167969	547242.8742675781
503.32884454957394	503.32884454957394	1	24.905151666666498	25.18300525538128	25.553058333333	0.1893591214812993	2	66	0.9829406439919123	502.32153827485195	502.32178466237355	252654.306640625	6338928.57043457
603.3003581360757	603.3003581360757	1	24.9622616666665	25.1883374474425	25.365744166667	0.19541937575774426	2	41	0.9779087432401904	602.2931517383797	602.2934330371749	169321.10375976562	4001115.822631836
642.3835532743547	642.3835532743547	1	25.1571766666665	25.23304069408469	25.272083333333	0.491946562230428	2	9	0.9831414318091253	641.3767872667995	641.3768861431973	122266.68200683594	842199.2330322266
654.2831767883628	654.2831767883628	2	25.03941	25.164783619863424	25.300061666667	0.11718257831376988	3	26	0.9749999880961303	1306.5517809449166	1306.5517001205874	150608.4829711914	3113941.900756836
923.4995124299702	923.4995124299702	1	25.1670233333335	25.178918881226377	25.5341791666665	1.5549600508156054	2	37	0.959417763444351	922.4922402028899	922.4921846417166	95499.70678710938	2359132.908569336
786.369755939997	786.369755939997	1	25.1670233333335	25.21189188072284	25.281395833333	0.22293327275288277	2	9	0.9712783864785155	785.3612134845822	785.360957661068	25843.013427734375	191487.07067871094
431.2242879660132	431.2242879660132	2	24.9622616666665	25.181068249214587	25.3847975	0.23749750472055808	2	42	0.98511151601492	860.4339906434432	860.4341219647183	205469.77514648438	6869935.053466797
603.2758231509359	603.2758231509359	1	25.127695	25.25330630190021	25.262708333333002	-0.10469148507285553	2	13	0.9916106372500673	602.2692363627835	602.269312976621	50137.237548828125	457648.09997558594
620.3094977545542	620.3094977545542	1	25.0297241666665	25.242306883796044	25.707272500000002	0.1761145079676396	3	71	0.9851624864634724	619.3021615397338	619.3027162972553	2544338.002319336	7.376975456396484E7
745.8283166066874	745.8283166066874	2	25.127695	25.179881995795157	25.272083333333	0.17925410621158022	2	12	0.9714602911932052	1489.646671517366	1489.646253086883	38748.01354980469	667378.1212158203
919.5047387991343	919.5047387991343	1	24.895578333333	25.011737726695973	25.300061666667	0.17766976792610478	2	40	0.9963770555031845	918.4977597529503	918.497846926587	227203.84246826172	6251626.971191406
732.4038554855751	732.4038554855751	1	25.1670233333335	25.41298538534258	25.422186666666498	-0.09211174265954014	3	26	0.9827196280066709	731.3969802991811	731.3972579315263	560598.26953125	1.0268126260620117E7
675.3198269712613	675.3198269712613	1	25.1670233333335	25.263732629591722	25.300061666667	0.2184374957629167	2	13	0.9886454774387236	674.3127514491084	674.3128321274256	101586.0531616211	1011583.2576904297
766.36211699146	766.36211699146	1	25.0984116666665	25.264137758624436	25.4315208333335	0.17021439298811814	2	33	0.9538286572628397	765.3547091918002	765.3547945999755	125908.03173828125	2608397.118041992
444.25826958074845	444.25826958074845	2	24.8469358333335	24.989240528844682	25.6176791666665	0.2080509698011106	4	81	0.9988842697765319	886.5024147255185	886.5031008071064	1.1165520389648438E7	4.143306501871338E8
481.28929279863075	481.28929279863075	1	24.876266666667	25.00939674410837	25.412931666666502	0.20735818975909126	2	56	0.9953307908219321	480.28213679224	480.28239516263005	724937.3288574219	2.0013490966064453E7
742.3768784269713	742.3768784269713	1	25.05897	25.220106995366343	25.496807500000003	0.2742596858345081	2	45	0.9608020018886864	741.3695317130058	741.3696710325945	114617.02069091797	3355610.732421875
863.4145825335601	863.4145825335601	1	25.137482499999997	25.276435306634998	25.3847975	0.1344621343404313	2	26	0.9618383951331198	862.4074567832679	862.4074643489108	158819.78540039062	2774724.636352539
717.3096183667082	717.3096183667082	2	25.1960858333335	25.264514099397747	25.3281425	0.10492416801070448	2	12	0.9076885548605952	1432.60470897072	1432.6042388819724	50147.81768798828	517000.70458984375
734.3703350113082	734.3703350113082	1	25.117981666667	25.241121886614273	25.468821666666997	0.1789903749914643	2	36	0.9635476238566572	733.3629109829169	733.3632578743492	793696.9239501953	1.9027834749145508E7
770.4076127177676	770.4076127177676	1	25.127695	25.23052844934576	25.4315208333335	0.11432365932014221	2	31	0.9799427206890459	769.4003184156364	769.4004020370332	156431.10107421875	2657920.3201904297
391.22034468446327	391.22034468446327	2	25.1670233333335	25.22818528083667	25.468821666666997	-1.131616061918976	2	32	0.9654701844826484	780.4262514451635	780.4263359963401	138446.99829101562	2926505.026611328
545.3208814230873	545.3208814230873	1	24.876266666667	25.000480043777028	25.4315208333335	0.20302276626836502	2	58	0.9957790094230601	544.3138013746183	544.314203754998	616370.8234863281	1.732327006591797E7
644.2881747389367	644.2881747389367	2	25.127695	25.21391273224098	25.394196666666502	0.08929950555969768	3	27	0.9910091352188541	1286.5613377081029	1286.5613473058172	264225.9118652344	4909964.687988281
874.4177426412201	874.4177426412201	1	25.1670233333335	25.19601893833645	25.478180000000002	-0.10808513052137414	2	29	0.9836588108521901	873.4103319002005	873.4102827817586	110291.60827636719	1944880.9324951172
914.5189440075291	914.5189440075291	1	25.147275	25.234781300384203	25.394196666666502	0.17779467572444574	2	26	0.9374731975956097	913.5115950515144	913.5115779027677	158931.55157470703	2968549.7463378906
535.8104841746222	535.8104841746222	2	25.1670233333335	25.23071541127545	25.2907275	0.21309657195857312	2	12	0.9991812938115179	1069.606030697405	1069.6057424997152	62979.8798828125	850046.2785644531
651.3046854690888	651.3046854690888	1	24.9432008333335	25.184327816811894	25.2907275	0.23211577806107186	2	35	0.9971023099712725	650.297286127996	650.2975751637689	225701.1953125	5982833.477905273
495.8942366379775	495.8942366379775	3	25.253230833333	25.289757508074345	25.3847975	0.07678408418244942	3	13	0.9668846671033466	1484.6608301131182	1484.6606892857358	168925.75329589844	2195516.0622558594
495.222021534091	495.222021534091	3	25.253230833333	25.283902011527093	25.346867500000002	0.05416480349908426	2	9	0.9910008953932018	1482.6446025036046	1482.6441704391327	82617.76599121094	627557.8321533203
720.3801602026413	720.3801602026413	1	24.971975	25.240280984358	25.707272500000002	0.1718161774450344	3	77	0.9696109689976665	719.3729376174922	719.3734413094713	2611438.7634277344	6.965543882739258E7
775.3373272428828	775.3373272428828	2	25.262708333333002	25.281245521565385	25.31878	1.214772777821878	2	5	0.9951589492209276	1548.6574415125701	1548.6567041410467	32226.554443359375	183411.2127685547
869.5254635345875	869.5254635345875	1	25.0104033333335	25.200633491176575	25.478180000000002	0.29308384227597983	2	32	0.9993298058805924	868.5185624819406	868.5185492966809	79363.7495727539	2462604.487548828
877.4181905371867	877.4181905371867	1	25.253230833333	25.29100350862662	25.3094075	-0.07256806363707824	2	5	0.9833395083619123	876.4110429732405	876.4106577073479	29380.67822265625	171198.57153320312
462.25209471478115	462.25209471478115	2	25.1670233333335	25.219968858294166	25.3562558333335	0.5652427828994071	2	20	0.9993685187409166	922.4899192277602	922.489876594749	143152.59790039062	2579742.203125
473.2559936155557	473.2559936155557	2	25.147275	25.216832033457607	25.346867500000002	0.15960091305717228	2	18	0.9985575221059478	944.4967340719219	944.496546268603	77680.95556640625	1051239.6518554688
702.3455574508737	702.3455574508737	1	25.0688525	25.264338616853603	25.440888333333497	0.1523010212642042	2	37	0.9690574791224652	701.3381077249853	701.3383043008948	187499.13305664062	3895083.930541992
443.5328124591736	443.5328124591736	3	25.1960858333335	25.26204977820774	25.3375341666665	0.07067855992696082	2	11	0.9749831701137116	1327.5770827928964	1327.576681140065	68022.73175048828	660772.7991943359
530.9036287321059	530.9036287321059	3	25.281395833333	25.29043721757938	25.31878	7.128885852125677E-4	2	4	0.8956310775365668	1589.6875494285975	1589.6867856745826	48834.96142578125	173109.3026123047
586.7609391963223	586.7609391963223	2	25.1960858333335	25.289700602978318	25.422186666666498	0.07233004414065647	4	20	0.9867397204008198	1171.5096768332787	1171.5096367524454	230909.79748535156	3944433.0467529297
686.3503928405348	686.3503928405348	1	25.243728333333	25.300271894198236	25.3094075	-0.46689597865022847	2	5	0.9171498460677944	685.3458502902208	685.3457558941247	36921.823974609375	223890.2567138672
742.8312943388271	742.8312943388271	2	25.262708333333002	25.289902036504504	25.394196666666502	0.21128179201209463	3	12	0.8049534618825928	1483.6586354966262	1483.6582193084773	60035.89831542969	672202.0412597656
764.3444544344102	764.3444544344102	1	25.127695	25.251915359924553	25.4035975	0.12578821593533007	2	28	0.9589728289485211	763.3375322813858	763.3375502991731	87460.21710205078	1460138.1573486328
532.2743023382149	532.2743023382149	1	24.971975	25.266381892829703	25.553058333333	0.179105388631001	3	53	0.9887905176223014	531.2670332081145	531.2674887119348	1459209.0245361328	3.9724392256347656E7
525.570931021234	525.570931021234	3	25.234239166666498	25.286460272589125	25.394196666666502	0.066060041040501	4	16	0.9940884519830288	1573.6906166336166	1573.6907408207462	394396.1179199219	6210352.857055664
787.85354847215	787.85354847215	2	25.2056958333335	25.290031406185385	25.468821666666997	0.07017751398280936	5	25	0.9928787708290909	1573.6920125609056	1573.692601518312	2172537.4521484375	4.086694203942871E7
576.2532788416407	576.2532788416407	2	25.243728333333	25.297820467607398	25.3847975	0.1344344021605295	3	15	0.9927144364923696	1150.4926365325252	1150.492524801217	178400.29467773438	2642255.244873047
781.4350656652238	781.4350656652238	1	25.1670233333335	25.225601102037448	25.3375341666665	-0.07543223142170064	2	18	0.994065437188826	780.4278348899727	780.427958812092	244661.9688720703	4037612.528930664
490.5619719444807	490.5619719444807	3	25.215254166667002	25.28878795813879	25.496807500000003	0.06823314093335853	5	29	0.9928456088894875	1468.6644074377373	1468.6650179615879	3491799.952758789	5.776420388598633E7
